t_ms	type	attacker	attacker_team	victim	victim_team	weapon	cause	amount	victim_health	ax	az	vx	vz	dist
777768	damage	bot-954	alpha	bot-1010	bravo	m1911	bullet	33.00	6.02	-48.42	-14.87	-50.97	28.28	43.23
779928	damage	bot-1046	bravo	bot-954	alpha	cz_805_bren	bullet	24.00	51.65	-48.84	-39.31	-48.42	-14.87	24.44
780039	damage	bot-1046	bravo	bot-954	alpha	cz_805_bren	bullet	24.00	27.65	-48.84	-39.31	-48.26	-14.97	24.35
780152	damage	bot-1046	bravo	bot-954	alpha	cz_805_bren	bullet	24.00	3.65	-48.84	-39.31	-48.09	-15.06	24.26
780279	kill	bot-1046	bravo	bot-954	alpha	cz_805_bren	bullet	24.00	0.00	-48.84	-39.31	-47.52	-15.37	23.97
781277	damage	bot-1041	bravo	bot-932	alpha	five_seven	bullet	20.00	65.27	19.72	-31.01	13.83	-35.12	7.18
781345	damage	bot-990	alpha	bot-1041	bravo	cz_805_bren	bullet	24.00	76.00	-0.04	-34.85	19.72	-31.01	20.13
781424	damage	bot-1041	bravo	bot-932	alpha	five_seven	bullet	20.00	45.27	19.72	-31.01	13.46	-35.52	7.72
781461	damage	bot-990	alpha	bot-1041	bravo	cz_805_bren	bullet	24.00	52.00	-0.04	-34.85	19.72	-31.01	20.13
785553	damage	bot-1041	bravo	bot-1000	alpha	five_seven	bullet	20.00	65.47	25.31	-35.84	16.66	-46.68	13.87
785701	damage	bot-1041	bravo	bot-1000	alpha	five_seven	bullet	20.00	45.47	25.31	-35.84	16.72	-47.35	14.37
785805	damage	bot-1033	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	47.27	26.49	-41.01	12.99	-42.99	13.64
785940	damage	bot-1033	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	25.70	26.49	-41.01	12.99	-42.99	13.64
786055	damage	bot-1033	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	3.77	26.49	-41.01	12.99	-42.99	13.64
787350	damage	bot-1041	bravo	bot-1008	alpha	five_seven	bullet	20.00	74.16	24.46	-36.69	13.98	-46.56	14.39
787504	damage	bot-1041	bravo	bot-1008	alpha	five_seven	bullet	20.00	54.16	24.46	-36.69	14.38	-46.63	14.16
787673	damage	bot-1041	bravo	bot-1008	alpha	five_seven	bullet	20.00	34.16	24.46	-36.69	13.85	-46.96	14.76
789246	damage	bot-1041	bravo	bot-1000	alpha	five_seven	bullet	20.00	52.29	23.04	-38.20	17.11	-45.94	9.75
789421	damage	bot-1041	bravo	bot-1000	alpha	five_seven	bullet	20.00	32.29	23.04	-38.19	16.60	-46.19	10.27
789611	damage	bot-1041	bravo	bot-1000	alpha	five_seven	bullet	20.00	12.29	23.04	-38.19	15.91	-46.52	10.97
790729	damage	bot-932	alpha	bot-1033	bravo	cz_805_bren	bullet	24.00	58.93	13.04	-43.17	23.54	-41.64	10.61
790839	damage	bot-932	alpha	bot-1033	bravo	cz_805_bren	bullet	24.00	34.93	13.04	-43.17	23.75	-41.16	10.90
790839	damage	bot-1033	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	48.59	23.75	-41.16	13.04	-43.17	10.90
791088	damage	bot-1033	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	24.59	24.28	-39.96	12.80	-43.42	11.99
792761	damage	bot-1033	bravo	bot-1008	alpha	cz_805_bren	bullet	24.00	48.03	23.75	-38.48	15.60	-47.67	12.28
792837	damage	bot-1008	alpha	bot-1033	bravo	cz_805_bren	bullet	24.00	10.93	15.73	-47.80	24.01	-38.20	12.68
792960	kill	bot-1008	alpha	bot-1033	bravo	cz_805_bren	bullet	24.00	0.00	16.00	-48.03	24.45	-37.71	13.34
801074	damage	bot-1043	bravo	bot-966	alpha	cz_805_bren	bullet	24.00	56.88	17.76	-33.74	12.56	-35.84	5.61
801093	damage	bot-966	alpha	bot-1043	bravo	cz_805_bren	bullet	24.00	48.32	12.56	-35.84	17.76	-33.74	5.61
801309	damage	bot-1043	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	48.23	17.76	-34.42	11.57	-36.04	6.40
803792	damage	bot-1008	alpha	bot-1043	bravo	cz_805_bren	bullet	24.00	48.16	13.86	-34.24	18.33	-35.65	4.68
804411	damage	bot-1043	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	48.54	18.73	-36.34	8.47	-39.91	10.86
804442	damage	bot-814	alpha	bot-1054	bravo	m1911	bullet	33.00	67.00	-114.23	-42.49	-79.36	-9.39	48.08
804536	damage	bot-1043	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	24.54	18.73	-36.34	8.08	-40.38	11.39
805183	damage	bot-814	alpha	bot-1054	bravo	m1911	bullet	33.00	34.00	-114.23	-42.49	-80.90	-9.30	47.04
807731	damage	bot-1043	bravo	bot-966	alpha	cz_805_bren	bullet	24.00	48.18	18.65	-36.12	14.75	-37.75	4.23
808217	damage	bot-990	alpha	bot-1043	bravo	cz_805_bren	bullet	24.00	42.17	12.57	-32.35	18.77	-36.40	7.40
808364	damage	bot-990	alpha	bot-1043	bravo	cz_805_bren	bullet	24.00	18.17	12.05	-31.97	18.77	-36.39	8.05
809005	damage	bot-1043	bravo	bot-990	alpha	cz_805_bren	bullet	24.00	48.74	18.63	-36.03	12.97	-31.42	7.30
809234	damage	bot-1043	bravo	bot-990	alpha	cz_805_bren	bullet	24.00	24.74	18.73	-36.50	11.90	-31.22	8.64
809274	kill	bot-990	alpha	bot-1043	bravo	cz_805_bren	bullet	24.00	0.00	11.82	-31.14	18.73	-36.50	8.74
809435	damage	bot-1048	bravo	bot-1042	alpha	five_seven	bullet	20.00	80.00	-71.24	-13.81	-112.54	-40.16	48.99
810632	damage	bot-1040	alpha	bot-1046	bravo	cz_805_bren	bullet	24.00	76.00	-111.40	-40.77	-88.86	-3.65	43.43
810632	damage	bot-1046	bravo	bot-1040	alpha	cz_805_bren	bullet	24.00	76.00	-88.86	-3.65	-111.40	-40.77	43.43
810765	damage	bot-1046	bravo	bot-1040	alpha	cz_805_bren	bullet	24.00	52.00	-88.86	-3.65	-111.40	-40.77	43.43
811409	damage	bot-1052	bravo	bot-1042	alpha	cz_805_bren	bullet	24.00	56.00	-85.36	-8.33	-109.36	-38.73	38.73
811436	damage	bot-1050	bravo	bot-1042	alpha	cz_805_bren	bullet	24.00	32.00	-86.04	-6.99	-109.47	-38.80	39.51
811518	damage	bot-1048	bravo	bot-1042	alpha	five_seven	bullet	20.00	12.00	-71.88	-14.28	-109.79	-39.04	45.28
811546	kill	bot-1050	bravo	bot-1042	alpha	cz_805_bren	bullet	24.00	0.00	-86.04	-6.99	-109.91	-39.13	40.03
812818	damage	bot-1044	alpha	bot-1056	bravo	cz_805_bren	bullet	24.00	76.00	-112.07	-40.74	-85.12	-3.63	45.86
812942	damage	bot-1044	alpha	bot-1056	bravo	cz_805_bren	bullet	24.00	52.00	-112.07	-40.74	-84.82	-3.23	46.36
813067	damage	bot-1044	alpha	bot-1056	bravo	cz_805_bren	bullet	24.00	28.00	-112.07	-40.74	-84.59	-2.75	46.88
813181	damage	bot-1044	alpha	bot-1056	bravo	cz_805_bren	bullet	24.00	4.00	-112.07	-40.74	-84.33	-2.24	47.45
813306	kill	bot-1044	alpha	bot-1056	bravo	cz_805_bren	bullet	24.00	0.00	-112.07	-40.74	-83.86	-1.85	48.04
814805	damage	bot-1044	alpha	bot-1046	bravo	cz_805_bren	bullet	24.00	52.00	-111.54	-40.66	-85.21	-2.04	46.74
815303	damage	bot-1044	alpha	bot-1050	bravo	cz_805_bren	bullet	24.00	76.00	-111.54	-40.66	-84.69	-3.33	45.98
815414	damage	bot-1044	alpha	bot-1050	bravo	cz_805_bren	bullet	24.00	52.00	-111.54	-40.66	-84.69	-3.33	45.98
815537	damage	bot-1044	alpha	bot-1050	bravo	cz_805_bren	bullet	24.00	28.00	-111.54	-40.66	-84.27	-2.90	46.58
818358	damage	bot-1049	alpha	bot-1052	bravo	m24	bullet	95.00	5.00	-110.46	-39.24	-84.63	-6.49	41.70
821229	damage	bot-1047	alpha	bot-1046	bravo	five_seven	bullet	20.00	52.41	-111.21	-39.76	-90.16	-6.09	39.72
824893	damage	bot-1044	alpha	bot-1048	bravo	cz_805_bren	bullet	24.00	76.00	-105.27	-30.49	-92.79	-27.80	12.77
825460	damage	bot-1022	alpha	bot-1046	bravo	five_seven	bullet	20.00	52.19	-107.63	-38.05	-85.66	-2.10	42.14
825829	kill	bot-1049	alpha	bot-1032	bravo	m24	bullet	95.00	0.00	-110.37	-38.82	-113.03	23.76	62.64
826856	damage	bot-1039	bravo	bot-1040	alpha	cz_805_bren	bullet	24.00	71.09	-145.43	6.58	-109.04	-25.72	48.65
826978	damage	bot-1039	bravo	bot-1040	alpha	cz_805_bren	bullet	24.00	47.09	-145.42	6.59	-109.04	-25.72	48.66
827103	damage	bot-1039	bravo	bot-1040	alpha	cz_805_bren	bullet	24.00	23.09	-145.42	6.59	-109.07	-25.93	48.77
827398	kill	bot-1011	bravo	bot-1040	alpha	cz_805_bren	bullet	24.00	0.00	-132.70	15.57	-109.23	-27.09	48.70
828902	damage	bot-1048	bravo	bot-1044	alpha	five_seven	bullet	20.00	80.00	-93.82	-34.42	-99.92	-29.95	7.56
829052	damage	bot-1048	bravo	bot-1044	alpha	five_seven	bullet	20.00	60.00	-93.82	-34.42	-99.54	-30.00	7.23
829199	damage	bot-1048	bravo	bot-1044	alpha	five_seven	bullet	20.00	40.00	-93.82	-34.42	-100.03	-30.31	7.44
829740	damage	bot-1048	bravo	bot-1044	alpha	five_seven	bullet	20.00	20.00	-93.65	-35.50	-101.89	-31.46	9.17
829824	damage	bot-1011	bravo	bot-1022	alpha	cz_805_bren	bullet	24.00	76.00	-132.88	12.51	-109.03	-27.81	46.84
829844	damage	bot-1010	bravo	bot-1022	alpha	five_seven	bullet	20.00	56.00	-132.42	13.11	-109.04	-27.78	47.10
829886	kill	bot-1048	bravo	bot-1044	alpha	five_seven	bullet	20.00	0.00	-93.65	-35.50	-102.32	-31.73	9.45
829937	damage	bot-1011	bravo	bot-1022	alpha	cz_805_bren	bullet	24.00	32.00	-132.88	12.51	-109.08	-27.94	46.93
829999	damage	bot-1010	bravo	bot-1022	alpha	five_seven	bullet	20.00	12.00	-132.42	13.11	-109.10	-28.04	47.29
830116	damage	bot-1023	bravo	bot-1047	alpha	cz_805_bren	bullet	24.00	76.00	-122.64	14.94	-102.85	-30.02	49.12
830136	damage	bot-1047	alpha	bot-1023	bravo	five_seven	bullet	20.00	75.52	-102.85	-30.02	-122.63	14.94	49.12
830155	kill	bot-1010	bravo	bot-1022	alpha	five_seven	bullet	20.00	0.00	-132.42	13.11	-109.16	-28.29	47.48
830239	damage	bot-1023	bravo	bot-1047	alpha	cz_805_bren	bullet	24.00	52.00	-122.63	14.94	-102.85	-30.02	49.12
830286	damage	bot-1047	alpha	bot-1023	bravo	five_seven	bullet	20.00	55.52	-102.88	-30.05	-122.63	14.94	49.14
830430	damage	bot-1047	alpha	bot-1023	bravo	five_seven	bullet	20.00	35.52	-102.99	-30.18	-122.67	15.17	49.44
831772	damage	bot-990	alpha	bot-1059	bravo	cz_805_bren	bullet	24.00	76.00	22.92	-28.79	41.16	17.75	49.99
831834	damage	bot-1059	bravo	bot-990	alpha	cz_805_bren	bullet	24.00	48.10	41.16	17.75	22.92	-28.79	49.99
832472	damage	bot-1046	bravo	bot-1047	alpha	cz_805_bren	bullet	24.00	28.92	-87.71	-5.55	-107.09	-35.06	35.31
832494	damage	bot-1059	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	41.43	41.15	17.72	26.25	-29.99	49.99
832597	damage	bot-1046	bravo	bot-1047	alpha	cz_805_bren	bullet	24.00	7.19	-87.71	-5.55	-107.09	-35.06	35.31
832713	kill	bot-1046	bravo	bot-1047	alpha	cz_805_bren	bullet	24.00	0.00	-87.71	-5.55	-107.09	-35.06	35.31
833562	damage	bot-1046	bravo	bot-1049	alpha	cz_805_bren	bullet	24.00	76.00	-87.79	-5.77	-110.37	-38.82	40.03
833562	damage	bot-1059	bravo	bot-1006	alpha	cz_805_bren	bullet	24.00	64.99	40.98	17.25	31.45	-31.69	49.86
833676	damage	bot-1046	bravo	bot-1049	alpha	cz_805_bren	bullet	24.00	52.00	-87.79	-5.77	-110.37	-38.82	40.03
833676	damage	bot-1059	bravo	bot-1006	alpha	cz_805_bren	bullet	24.00	40.99	40.98	17.25	31.45	-31.69	49.86
833806	damage	bot-1046	bravo	bot-1049	alpha	cz_805_bren	bullet	24.00	28.00	-87.79	-5.77	-110.35	-38.98	40.15
833918	damage	bot-1046	bravo	bot-1049	alpha	cz_805_bren	bullet	24.00	4.00	-87.79	-5.77	-110.32	-39.20	40.32
834033	kill	bot-1046	bravo	bot-1049	alpha	cz_805_bren	bullet	24.00	0.00	-87.79	-5.77	-110.58	-39.69	40.87
836917	damage	bot-1008	alpha	bot-1063	bravo	cz_805_bren	bullet	24.00	76.00	27.04	-40.65	39.25	7.80	49.97
836917	damage	bot-1063	bravo	bot-1008	alpha	cz_805_bren	bullet	24.00	48.53	39.25	7.80	27.04	-40.65	49.97
837613	damage	bot-969	alpha	bot-1052	bravo	cz_805_bren	bullet	24.00	71.31	-53.35	40.61	-81.20	-0.75	49.87
837731	damage	bot-969	alpha	bot-1052	bravo	cz_805_bren	bullet	24.00	47.31	-53.35	40.61	-81.21	-0.76	49.87
837848	damage	bot-969	alpha	bot-1052	bravo	cz_805_bren	bullet	24.00	23.31	-53.35	40.61	-81.16	-0.80	49.89
837970	kill	bot-969	alpha	bot-1052	bravo	cz_805_bren	bullet	24.00	0.00	-53.35	40.61	-81.10	-0.88	49.92
838380	damage	bot-1059	bravo	bot-1004	alpha	cz_805_bren	bullet	24.00	48.07	39.38	8.55	24.36	-38.00	48.91
838380	damage	bot-1063	bravo	bot-1004	alpha	cz_805_bren	bullet	24.00	24.07	39.26	6.35	24.36	-38.00	46.78
838424	damage	bot-1060	bravo	bot-1004	alpha	five_seven	bullet	20.00	4.07	41.88	7.74	24.20	-38.15	49.18
838501	kill	bot-1059	bravo	bot-1004	alpha	cz_805_bren	bullet	24.00	0.00	39.38	8.55	23.91	-38.42	49.45
839279	damage	bot-1060	bravo	bot-966	alpha	five_seven	bullet	20.00	52.28	41.87	7.68	17.05	-25.37	41.34
839432	damage	bot-1060	bravo	bot-966	alpha	five_seven	bullet	20.00	32.28	41.87	7.68	16.86	-25.55	41.59
839577	damage	bot-1060	bravo	bot-966	alpha	five_seven	bullet	20.00	12.28	41.87	7.68	16.49	-25.90	42.09
840094	damage	bot-1059	bravo	bot-990	alpha	cz_805_bren	bullet	24.00	48.46	38.60	6.49	19.14	-28.63	40.15
840115	damage	bot-1061	bravo	bot-990	alpha	cz_805_bren	bullet	24.00	24.46	40.04	6.80	19.09	-28.75	41.26
840163	damage	bot-1063	bravo	bot-990	alpha	cz_805_bren	bullet	24.00	0.46	38.65	4.52	18.98	-29.00	38.86
840235	kill	bot-1059	bravo	bot-990	alpha	cz_805_bren	bullet	24.00	0.00	38.60	6.49	18.81	-29.37	40.95
840291	damage	bot-968	alpha	bot-1046	bravo	cz_805_bren	bullet	24.00	48.40	-55.89	34.82	-90.93	-0.84	49.99
840415	damage	bot-968	alpha	bot-1046	bravo	cz_805_bren	bullet	24.00	24.40	-55.89	34.82	-90.96	-0.58	49.82
840525	damage	bot-968	alpha	bot-1046	bravo	cz_805_bren	bullet	24.00	0.40	-55.89	34.82	-90.98	-0.40	49.71
841152	kill	bot-968	alpha	bot-1046	bravo	cz_805_bren	bullet	24.00	0.00	-55.94	34.97	-92.25	1.63	49.30
841591	damage	bot-968	alpha	bot-1055	bravo	cz_805_bren	bullet	24.00	76.00	-55.93	34.97	-84.56	-5.89	49.90
841701	damage	bot-968	alpha	bot-1055	bravo	cz_805_bren	bullet	24.00	52.00	-55.93	34.97	-84.56	-5.89	49.90
842090	damage	bot-1060	bravo	bot-932	alpha	five_seven	bullet	20.00	66.98	40.31	5.32	26.06	-26.75	35.09
842109	damage	bot-932	alpha	bot-1060	bravo	cz_805_bren	bullet	24.00	76.00	26.06	-26.75	40.31	5.32	35.09
842251	damage	bot-932	alpha	bot-1060	bravo	cz_805_bren	bullet	24.00	52.00	26.06	-26.75	40.31	5.32	35.09
842272	damage	bot-1055	bravo	bot-968	alpha	five_seven	bullet	20.00	80.00	-84.28	-6.48	-55.99	34.70	49.97
842398	damage	bot-932	alpha	bot-1060	bravo	cz_805_bren	bullet	24.00	28.00	26.06	-26.75	40.16	5.45	35.16
842417	damage	bot-968	alpha	bot-1055	bravo	cz_805_bren	bullet	24.00	28.00	-55.98	34.70	-84.28	-6.48	49.97
842523	damage	bot-932	alpha	bot-1060	bravo	cz_805_bren	bullet	24.00	4.00	26.06	-26.75	39.93	5.71	35.30
842548	damage	bot-968	alpha	bot-1055	bravo	cz_805_bren	bullet	24.00	4.47	-55.98	34.70	-84.28	-6.48	49.97
842662	kill	bot-968	alpha	bot-1055	bravo	cz_805_bren	bullet	24.00	0.00	-55.98	34.70	-84.28	-6.48	49.97
842706	damage	bot-1061	bravo	bot-1008	alpha	cz_805_bren	bullet	24.00	48.28	38.34	3.03	26.19	-42.77	47.38
842837	damage	bot-1061	bravo	bot-1008	alpha	cz_805_bren	bullet	24.00	24.28	38.34	3.03	26.11	-42.84	47.47
843012	kill	bot-932	alpha	bot-1060	bravo	cz_805_bren	bullet	24.00	0.00	26.13	-26.75	38.47	7.33	36.25
843088	damage	bot-1061	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	42.98	38.34	3.03	26.13	-26.75	32.18
843109	damage	bot-1063	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	18.98	36.81	0.08	26.10	-26.77	28.91
843213	kill	bot-1061	bravo	bot-932	alpha	cz_805_bren	bullet	24.00	0.00	38.34	3.03	26.22	-26.90	32.29
844828	damage	bot-1063	bravo	bot-1008	alpha	cz_805_bren	bullet	24.00	0.28	35.91	-1.17	22.86	-48.02	48.63
844949	kill	bot-1063	bravo	bot-1008	alpha	cz_805_bren	bullet	24.00	0.00	35.91	-1.17	22.86	-48.02	48.63
845553	damage	bot-1068	alpha	bot-1050	bravo	five_seven	bullet	20.00	12.29	-46.92	-23.32	-96.02	-14.08	49.96
845699	kill	bot-1068	alpha	bot-1050	bravo	five_seven	bullet	20.00	0.00	-46.92	-23.32	-96.02	-14.08	49.96
846703	damage	bot-1063	bravo	bot-966	alpha	cz_805_bren	bullet	24.00	48.29	35.06	-2.77	12.94	-36.46	40.31
848911	damage	bot-1070	alpha	bot-1048	bravo	cz_805_bren	bullet	24.00	52.00	-87.53	-24.54	-105.21	-35.06	20.57
849037	damage	bot-1070	alpha	bot-1048	bravo	cz_805_bren	bullet	24.00	28.00	-87.53	-24.54	-105.63	-35.49	21.15
849157	damage	bot-1070	alpha	bot-1048	bravo	cz_805_bren	bullet	24.00	4.00	-87.53	-24.54	-106.03	-35.90	21.70
852137	damage	bot-1063	bravo	bot-1000	alpha	cz_805_bren	bullet	24.00	48.02	29.90	-8.05	37.32	-35.36	28.30
852158	damage	bot-1059	bravo	bot-1000	alpha	cz_805_bren	bullet	24.00	24.02	29.81	-8.92	37.35	-35.44	27.58
852249	damage	bot-1063	bravo	bot-1000	alpha	cz_805_bren	bullet	24.00	0.02	29.90	-8.05	37.47	-35.79	28.75
852271	kill	bot-1059	bravo	bot-1000	alpha	cz_805_bren	bullet	24.00	0.00	29.81	-8.92	37.51	-35.87	28.03
853108	damage	bot-978	alpha	bot-1054	bravo	cz_805_bren	bullet	24.00	71.43	-69.42	18.13	-80.94	-0.59	21.98
853237	damage	bot-978	alpha	bot-1054	bravo	cz_805_bren	bullet	24.00	47.43	-69.42	18.13	-80.86	-0.27	21.66
853349	damage	bot-978	alpha	bot-1054	bravo	cz_805_bren	bullet	24.00	23.43	-69.42	18.13	-80.69	-0.55	21.81
853476	kill	bot-978	alpha	bot-1054	bravo	cz_805_bren	bullet	24.00	0.00	-69.42	18.13	-80.66	-0.83	22.04
857620	damage	bot-1063	bravo	bot-966	alpha	cz_805_bren	bullet	24.00	48.18	25.94	-15.07	15.14	-27.10	16.17
858662	damage	bot-1068	alpha	bot-1023	bravo	five_seven	bullet	20.00	61.73	-71.28	-15.60	-111.67	-10.51	40.71
859403	damage	bot-1053	alpha	bot-1023	bravo	cz_805_bren	bullet	24.00	37.73	-66.65	-16.70	-111.05	-10.71	44.80
859519	damage	bot-1053	alpha	bot-1023	bravo	cz_805_bren	bullet	24.00	13.73	-66.65	-16.70	-111.54	-11.08	45.24
859519	kill	bot-1068	alpha	bot-1023	bravo	five_seven	bullet	20.00	0.00	-72.00	-15.37	-111.54	-11.08	39.78
861601	damage	bot-968	alpha	bot-1057	bravo	cz_805_bren	bullet	24.00	76.00	-75.09	5.39	-77.25	-0.71	6.48
861601	damage	bot-1039	bravo	bot-1070	alpha	cz_805_bren	bullet	24.00	76.00	-110.82	-9.34	-103.46	-31.50	23.35
861734	damage	bot-968	alpha	bot-1057	bravo	cz_805_bren	bullet	24.00	52.00	-75.11	5.39	-77.06	-0.99	6.67
861734	damage	bot-1039	bravo	bot-1070	alpha	cz_805_bren	bullet	24.00	52.00	-110.82	-9.34	-103.66	-31.61	23.39
861770	damage	bot-978	alpha	bot-1057	bravo	cz_805_bren	bullet	24.00	28.00	-76.31	7.14	-77.21	-1.10	8.29
861848	damage	bot-968	alpha	bot-1057	bravo	cz_805_bren	bullet	24.00	4.00	-75.11	5.39	-77.46	-1.30	7.09
861848	damage	bot-1039	bravo	bot-1070	alpha	cz_805_bren	bullet	24.00	28.00	-110.82	-9.34	-103.05	-31.69	23.66
861848	damage	bot-1057	bravo	bot-974	alpha	cz_805_bren	bullet	24.00	68.56	-77.46	-1.30	-72.52	1.92	5.90
861885	kill	bot-978	alpha	bot-1057	bravo	cz_805_bren	bullet	24.00	0.00	-76.03	7.30	-77.58	-1.36	8.81
861962	damage	bot-1039	bravo	bot-1070	alpha	cz_805_bren	bullet	24.00	4.00	-110.82	-9.34	-102.42	-31.76	23.94
863060	damage	bot-1053	alpha	bot-1039	bravo	cz_805_bren	bullet	24.00	48.10	-72.23	-14.57	-111.27	-8.49	39.52
863277	damage	bot-966	alpha	bot-1063	bravo	cz_805_bren	bullet	24.00	52.00	16.84	-34.01	18.29	-21.81	12.28
863544	damage	bot-966	alpha	bot-1063	bravo	cz_805_bren	bullet	24.00	28.00	16.87	-33.99	19.22	-20.85	13.34
863544	damage	bot-1063	bravo	bot-966	alpha	cz_805_bren	bullet	24.00	48.07	19.22	-20.85	16.87	-33.99	13.34
864764	damage	bot-966	alpha	bot-1059	bravo	cz_805_bren	bullet	24.00	52.00	18.09	-36.48	33.25	-33.21	15.51
864944	damage	bot-966	alpha	bot-1059	bravo	cz_805_bren	bullet	24.00	28.00	18.09	-36.48	32.81	-33.65	14.99
865069	damage	bot-966	alpha	bot-1059	bravo	cz_805_bren	bullet	24.00	4.00	18.09	-36.48	32.43	-34.05	14.54
870624	damage	bot-1068	alpha	bot-1010	bravo	five_seven	bullet	20.00	3.92	-90.69	-12.55	-114.35	-11.81	23.67
870624	kill	bot-1072	alpha	bot-1010	bravo	cz_805_bren	bullet	24.00	0.00	-92.38	-11.88	-114.35	-11.81	21.97
870896	damage	bot-1061	bravo	bot-1074	alpha	cz_805_bren	bullet	24.00	76.00	35.08	-16.80	59.90	-22.37	25.43
871260	damage	bot-1061	bravo	bot-1078	alpha	cz_805_bren	bullet	24.00	76.00	35.09	-16.81	54.47	-25.25	21.14
871373	damage	bot-1061	bravo	bot-1078	alpha	cz_805_bren	bullet	24.00	52.00	35.09	-16.81	54.20	-24.95	20.77
871495	damage	bot-1061	bravo	bot-1078	alpha	cz_805_bren	bullet	24.00	28.00	35.09	-16.81	53.78	-24.48	20.20
871606	damage	bot-1061	bravo	bot-1078	alpha	cz_805_bren	bullet	24.00	4.00	35.09	-16.81	53.47	-24.14	19.79
871716	kill	bot-1061	bravo	bot-1078	alpha	cz_805_bren	bullet	24.00	0.00	35.09	-16.81	53.14	-23.79	19.35
872216	damage	bot-1068	alpha	bot-1039	bravo	five_seven	bullet	20.00	75.00	-91.95	-12.57	-110.74	-9.01	19.13
873198	damage	bot-1011	bravo	bot-1072	alpha	cz_805_bren	bullet	24.00	76.00	-109.84	-13.59	-91.65	-12.58	18.22
873463	damage	bot-1039	bravo	bot-1080	alpha	cz_805_bren	bullet	24.00	76.00	-111.68	-8.17	-109.58	-21.32	13.32
873593	damage	bot-1039	bravo	bot-1080	alpha	cz_805_bren	bullet	24.00	52.00	-111.68	-8.17	-109.58	-21.32	13.32
873632	damage	bot-1080	alpha	bot-1039	bravo	cz_805_bren	bullet	24.00	51.00	-109.51	-21.31	-111.68	-8.17	13.32
873714	damage	bot-1039	bravo	bot-1080	alpha	cz_805_bren	bullet	24.00	28.00	-111.75	-8.10	-109.36	-21.28	13.40
873752	damage	bot-1080	alpha	bot-1039	bravo	cz_805_bren	bullet	24.00	27.00	-109.30	-21.28	-111.82	-8.04	13.47
873836	damage	bot-1039	bravo	bot-1080	alpha	cz_805_bren	bullet	24.00	4.00	-111.89	-7.97	-109.16	-21.26	13.56
874248	kill	bot-1039	bravo	bot-1080	alpha	cz_805_bren	bullet	24.00	0.00	-112.80	-7.10	-107.70	-21.09	14.88
878568	damage	bot-1082	alpha	bot-1039	bravo	cz_805_bren	bullet	24.00	38.93	-111.31	-27.04	-118.54	-0.96	27.06
878846	damage	bot-1082	alpha	bot-1039	bravo	cz_805_bren	bullet	24.00	14.93	-111.31	-27.06	-119.30	-0.19	28.03
878981	kill	bot-1082	alpha	bot-1039	bravo	cz_805_bren	bullet	24.00	0.00	-111.31	-27.06	-119.68	0.20	28.52
880736	damage	bot-1068	alpha	bot-1011	bravo	five_seven	bullet	20.00	52.23	-91.23	-16.48	-106.32	-13.44	15.40
883464	damage	bot-1084	alpha	bot-1011	bravo	five_seven	bullet	20.00	46.53	-115.57	-15.49	-111.21	-16.40	4.45
883615	damage	bot-1084	alpha	bot-1011	bravo	five_seven	bullet	20.00	29.25	-115.57	-15.49	-111.22	-16.39	4.45
883778	damage	bot-1084	alpha	bot-1011	bravo	five_seven	bullet	20.00	12.18	-115.57	-15.49	-111.22	-16.39	4.45
883924	kill	bot-1084	alpha	bot-1011	bravo	five_seven	bullet	20.00	0.00	-115.57	-15.50	-111.22	-16.39	4.45
885463	damage	bot-1074	alpha	bot-1083	bravo	m24	bullet	95.00	5.00	56.39	-19.42	28.40	-32.66	30.97
887996	damage	bot-1083	bravo	bot-1074	alpha	five_seven	bullet	20.00	56.00	31.86	-32.10	56.39	-19.42	27.61
888290	kill	bot-1076	alpha	bot-1083	bravo	five_seven	bullet	20.00	0.00	9.10	-26.77	31.46	-33.12	23.25
888562	damage	bot-1059	bravo	bot-1076	alpha	cz_805_bren	bullet	24.00	48.12	28.83	-46.26	9.10	-26.77	27.74
888691	damage	bot-1059	bravo	bot-1076	alpha	cz_805_bren	bullet	24.00	24.12	28.83	-46.26	8.93	-26.73	27.89
888812	damage	bot-1059	bravo	bot-1076	alpha	cz_805_bren	bullet	24.00	0.12	28.83	-46.26	8.65	-26.66	28.14
889066	kill	bot-1059	bravo	bot-1076	alpha	cz_805_bren	bullet	24.00	0.00	28.83	-46.26	7.42	-26.33	29.26
893238	damage	bot-1074	alpha	bot-1061	bravo	m1911	bullet	33.00	29.49	59.33	-20.43	49.37	-20.00	9.97
894928	damage	bot-1061	bravo	bot-1074	alpha	cz_805_bren	bullet	24.00	48.01	44.47	-25.02	57.91	-19.94	14.37
898663	damage	bot-1089	bravo	bot-1090	alpha	five_seven	bullet	20.00	80.00	-126.80	-25.60	-119.16	-19.04	10.07
